text,amount,category,payment_method,payment_provider,bank_account,text_source
"Coffee on me, flatmate ko 8499.06 pay kiya",8499.06,friends,unknown,,,hinglish
10821 paid for auto ride on credit card,10821,travel,upi,cred,,ocr_upi
"Lenskart shopping, 10324 by Visa",10324,shopping,card,,,english
paid 450 for Yatra via Mastercard upi,450,travel,card,,,voice
Croma recharge 6919.99 bhim,6919.99,shopping,upi,bhim,,ocr_receipt
Educational material 15034 from course via debit card,15034,education,card,,,ocr_receipt
checkup par 7225 ka bill cash se,7225,healthcare,cash,,,ocr_upi
NPS purchase of 36576 via jupiter,36576,investment,upi,jupiter,jupiter,ocr_receipt
merchant ne 19819 liya cash mein for checkup,19819,healthcare,cash,,,voice
Arjun ko 4034 gift sent via CRED,4034,friends,upi,cred,,ocr_receipt
"EMI due cleared, 24475 from card",24475,emi,card,,,english
woh 6712 jo sister ne manga tha paid by Slice,6712,friends,upi,slice,slice,voice
"Ugh, broadband ka bill aagaya tha, 3651 de diye card pe",3651,utilities,card,,,hinglish
13683 sent to fees for coaching using cred.,13683,education,upi,cred,,ocr_upi
Food expense at Starbucks 1824 by card,1824,food,card,,,english
Uber se 9782 ka recharge card se kiya,9782,travel,card,,,hinglish
Money sent to Sneha for 1912 via bhim.,1912,friends,upi,bhim,,ocr_upi
Ola ke liye 6889 Fi se diya,6889,travel,upi,fi,fi,hinglish
"19659 udhar diya Allen coaching ke liye, baad me le lena",19659,education,unknown,,,hinglish
maintenance 4518 deducted by State Bank for bill,4518,utilities,unknown,,sbi,voice
10499.07 spent on exam fee using niyo,10499.07,education,upi,niyo,niyo,english
438 Air India driver ko cash diya,438,travel,cash,,,hinglish
Hotstar membership renewal 1148 via cred,1148,entertainment,upi,cred,,english
Paid 13362 for home loan EMI using jupiter,13362,emi,upi,jupiter,jupiter,ocr_upi
Netflix bill paid 1266 cash,1266,entertainment,cash,,,ocr_upi
Just paid 4446 at Amazon,4446,shopping,unknown,,,english
friend recharge of 75 via Fi Money.,75,friends,upi,fi,fi,ocr_upi
Direct Visa se Burger King ko 2003 transfer kiya khane ka,2003,food,card,,,hinglish
just paid 38752 towards personal loan EMI using Mastercard,38752,emi,card,,,voice
Airtel recharge recharge of 508 done via PhonePe,508,utilities,upi,phonepe,,voice
3467 to wifi bill via phonepe,3467,utilities,upi,phonepe,fi,english
main 3814.77 pharmacy mein de aaya cash,3814.77,healthcare,cash,,,voice
Auto-payment for FD of 49010.09 from Canara.,49010.09,investment,unknown,,canara,english
Payment of 1554.64 to diagnostic center successful via jupiter,1554.64,healthcare,upi,jupiter,jupiter,ocr_upi
14156.29 doctor ko transfer kiya credit card se,14156.29,healthcare,upi,cred,,hinglish
11181 spent on mall via cash,11181,shopping,cash,,,ocr_upi
cred se education loan EMI ke 14399 pay kiye,14399,emi,upi,cred,,hinglish
Behrouz order for 855 using jupiter,855,food,upi,jupiter,jupiter,english
stocks pe 43480 ka contribution PayTM se,43480,investment,upi,paytm,,ocr_receipt
"Arjun owes me 1001 for lunch, paid via niyo",1001,friends,upi,niyo,niyo,english
aaj Netflix movie for 2442.46 on Visa from Jupiter,2442.46,entertainment,upi,jupiter,jupiter,voice
Zomato Gold subscription 450 BHIM,450,entertainment,upi,bhim,,ocr_upi
Paid Apollo Pharmacy 17159.71 from Canara Bank,17159.71,healthcare,unknown,,canara,ocr_upi
"Bhai, bike loan EMI ka 16239.84 de diya cash se",16239.84,emi,cash,,,hinglish
BHIM se mall ko 8520 ka payment,8520,shopping,upi,bhim,,ocr_upi
41253 sip in Angel One through Punjab National Bank.,41253,investment,unknown,,pnb,english
20467.82 Meesho ko diya cash se,20467.82,shopping,cash,,,voice
Sent 10000 for Uber via Fi Money from RBL.,10000,travel,upi,fi,rbl,english
bhai ko books ke liye 33153.49 diya cash se,33153.49,education,cash,,,voice
Recharged Apollo Pharmacy app with 2652 via Jupiter.,2652,healthcare,upi,jupiter,jupiter,english
Money sent to Sneha for 6343 via Slice.,6343,friends,upi,slice,slice,ocr_upi
26743 ki Angel One ki purchase bhim se,26743,investment,upi,bhim,,hinglish
hospital par 8209.53 ka bill cash se,8209.53,healthcare,cash,,,ocr_upi
cred se concert ko 1736.62 ka payment,1736.62,entertainment,upi,cred,,ocr_upi
Meesho se shopping 6581 ka card se diya,6581,shopping,card,,,voice
"Dinner at dhaba 1248 rupees, card",1248,food,card,,,english
stationery course 43359 by cash,43359,education,cash,,,english
maintenance bill 984 paid with Paytm,984,utilities,upi,paytm,,ocr_receipt
bhai ke saath Box8 mein khana khaya 80.08 ka bill gpay se,80.08,food,upi,gpay,,voice
Paid 14705 for home loan EMI using credit card,14705,emi,upi,cred,,ocr_upi
"3111.29 RedBus ko diya for booking, paid via Fi",3111.29,travel,upi,fi,fi,hinglish
Concert ticket booked 1203 Fi Money,1203,entertainment,upi,fi,fi,ocr_receipt
2296 deducted for Apple Music subscription,2296,entertainment,unknown,,,english
"Bhai, Zara se 13429.63 ka saman liya cash diya",13429.63,shopping,cash,,,hinglish
maintenance ka bill pay kiya 3751 Niyo se,3751,utilities,upi,niyo,niyo,hinglish
52271.75 transferred for Coursera course fee,52271.75,education,unknown,,,english
woh 6380 jo Ananya ne manga tha paid by cash,6380,friends,cash,,,voice
i paid 6711.48 for IRCTC using cash,6711.48,travel,cash,,,voice
Foodpanda order from dhaba 2394 cash,2394,food,cash,,,ocr_receipt
"1244 Jio recharge ke liye de diye yaar, bhim se",1244,utilities,upi,bhim,,hinglish
43026 invested in gold through RBL,43026,investment,unknown,,rbl,ocr_upi
auto se 12806.99 ka recharge karaya.,12806.99,travel,unknown,,,english
credit card EMI ka bill 12570 paid with cash,12570,emi,upi,cred,,ocr_receipt
DTH recharge recharge of 2469 with CRED,2469,utilities,upi,cred,,english
Amazon shopping ke liye 28466 ka payment debit card se,28466,shopping,card,,,hinglish
Paid 3092 for water bill through CRED,3092,utilities,upi,cred,,english
aaj stocks ka 4356.40 debit hua jupiter se,4356.40,investment,upi,jupiter,jupiter,voice
Burger King 2272 ka bill clear via CRED,2272,food,upi,cred,,english
"mall order paid, 15031.12 deducted via cash",15031.12,shopping,cash,,,hinglish
MakeMyTrip pe 11369 spend kiye using UPI,11369,travel,unknown,,,hinglish
bhim se EMI ka 2915 ka payment,2915,emi,upi,bhim,,ocr_receipt
Monthly car loan EMI of 10735 via Federal Bank card,10735,emi,card,,federal bank,ocr_receipt
Lenskart pe shopping kiye 8089 cred se,8089,shopping,upi,cred,,hinglish
"621 rupee KFC ke liye nikle, Google Pay use kiya",621,food,upi,gpay,,hinglish
Quick bite at restaurant 1244 with IDFC First GPay,1244,food,upi,gpay,idfc,english
brother ko 8760 gift sent via bhim,8760,friends,upi,bhim,,ocr_receipt
Tata CLiQ transaction: 3721 via Fi from,3721,shopping,upi,fi,fi,ocr_upi
i bought mutual fund SIP worth 23301.95 using cred,23301.95,investment,upi,cred,,voice
broadband ke liye 1290 ka payment kiya niyo se,1290,utilities,upi,niyo,niyo,hinglish
Allen coaching ka payment 8813.13 credit card se kar diya,8813.13,education,upi,cred,,voice
FD ke liye 16745 invest kiya bhai,16745,investment,unknown,,,hinglish
doctor ka 3690.79 ka bill ke card se pay,3690.79,healthcare,card,,,hinglish
JioMart 1571 ka bill clear via cash,1571,food,cash,,,english
Paid 11714 for SpiceJet ride with Fi Money.,11714,travel,upi,fi,fi,english
Airtel recharge ka 2557.88 ka bill auto-debit ho gaya gpay se,2557.88,utilities,upi,gpay,,hinglish
canteen food delivery 1198 on BHIM,1198,food,upi,bhim,,english
Dentist visit 19426.63 done through paytm.,19426.63,healthcare,upi,paytm,,english
22683 for crypto linked to Slice,22683,investment,upi,slice,slice,ocr_receipt
NPS ke liye 37376 ka payment credit card kiya,37376,investment,upi,cred,,voice
47382 transferred for PPF via Mastercard.,47382,investment,card,,,english
Booked IRCTC ticket 11435 via cash,11435,travel,cash,,,ocr_receipt
Spent 1187 on Zomato Gold with cash,1187,entertainment,cash,,,ocr_upi
"1267 debited for Box8 order, cash",1267,food,card,,,ocr_upi
aaj BookMyShow me 1551 kharch kare cred se,1551,entertainment,upi,cred,,voice
Myntra online order 17619.36 paid by Slice,17619.36,shopping,upi,slice,slice,ocr_receipt
Booked Uber ticket for 12583 via PayTM.,12583,travel,upi,paytm,,english
gpay se INOX ko 1913.64 transfer for entertainment,1913.64,entertainment,upi,gpay,,hinglish
Dominos bill paid 1248 via gpay,1248,food,upi,gpay,,english
Had to pay physio 9499 using cash from Kotak Mahindra.,9499,healthcare,cash,,kotak,english
Spent 2273 on BookMyShow with cred,2273,entertainment,upi,cred,,ocr_upi
home loan EMI EMI 30681.68 deducted via credit card,30681.68,emi,upi,cred,,voice
Paid 10631 for auto from HDFC Bank account using Google Pay,10631,travel,upi,gpay,hdfc,ocr_upi
Dominos 1276 wala order niyo se kiya,1276,food,upi,niyo,niyo,english
1232 paid to Box8 from account,1232,food,unknown,,,ocr_upi
Paid 24789.50 for a mall delivery,24789.50,shopping,unknown,,,english
mobile recharge recharge ho gaya 263.62 ka from PayTM,263.62,utilities,upi,paytm,,hinglish
Recharged DTH recharge for 4678.14 with Slice,4678.14,utilities,upi,slice,slice,english
recurring deposit ki installment 36399.97 Bank of Baroda card se pay ki,36399.97,investment,card,,bob,hinglish
Karan ko 9802 udhaar diya bhim se,9802,friends,upi,bhim,,hinglish
5173 paid for IRCTC ride on cash,5173,travel,cash,,,ocr_upi
renewed Hotstar for 2460 rupees used debit card,2460,entertainment,card,,,voice
Coursera subscription renew 57524 BHIM,57524,education,upi,bhim,,voice
24444.96 paid for lab tests at eye clinic using RBL Bank cash.,24444.96,healthcare,cash,,rbl,english
"auto ne 715.43 ka ride liya, payment Fi se",715.43,travel,upi,fi,fi,hinglish
JioCinema recharge for 1467 via cash,1467,entertainment,cash,,,ocr_receipt
Amazon shopping ke liye 17976 ka payment debit card se,17976,shopping,card,,,hinglish
2570 transferred to mobile recharge from Fi Money via Jupiter,2570,utilities,upi,jupiter,jupiter,ocr_upi
Pizza from restaurant for 2375.83 on Phone Pe,2375.83,food,upi,phonepe,,english
Groww ko 22446 transfer kiya niyo ke through,22446,investment,upi,niyo,niyo,hinglish
main ne JioCinema ke liye 1874 spend kiye cash se,1874,entertainment,cash,,,voice
cred se Netflix ki annual plan leli worth 1963,1963,entertainment,upi,cred,,hinglish
Paid 3000 for wifi bill using Niyo,3000,utilities,upi,fi,niyo,ocr_upi
"Lent 8466 to sister for shopping, cash",8466,friends,cash,,,english
8516.20 paid at Netmeds using SBI phonepe,8516.20,healthcare,upi,phonepe,sbi,ocr_receipt
"upGrad se material mangaya, 35412 diye CRED se",35412,education,upi,cred,,hinglish
EMI for credit card EMI - 27967 using Slice,27967,emi,upi,cred,slice,english
1021 for Zomato Gold via Visa from HDFC,1021,entertainment,card,,hdfc,english
Apple Music pe 2931.68 lagaye for prime membership using Visa,2931.68,entertainment,card,,,hinglish
Payment of 27668 to books successful on Visa.,27668,education,card,,,ocr_upi
Just paid 37534 for my credit card EMI,37534,emi,upi,cred,,english
"HP petrol me 6655 pay kiya, mode Paytm.",6655,travel,upi,paytm,,english
Monthly recurring deposit contribution 47994 by Visa,47994,investment,card,,,ocr_upi
Bewakoof order 11910 paid by Niyo,11910,shopping,upi,niyo,niyo,english
physio 12102.80 UPI gpay.,12102.80,healthcare,upi,gpay,,english
aaj home loan EMI ka 12021 bheja Mastercard kar ke,12021,emi,card,,,voice
SonyLIV annual plan 2986.07 from account,2986.07,entertainment,unknown,,,english
exam fee course ki fees 19463.23 transfer ki Bandhan Bank se,19463.23,education,unknown,,bandhan,hinglish
checkup ka payment 13618 Fi se diya,13618,healthcare,upi,fi,fi,hinglish
Made broadband payment of 4650 via cash,4650,utilities,cash,,,english
roommate ke liye 5430 ka bill GPay se clear kiya.,5430,friends,upi,gpay,,ocr_upi
merchant ne 9377 liya cash mein for checkup,9377,healthcare,cash,,,voice
FirstCry order for 12812 using Visa,12812,shopping,upi,fi,fi,ocr_upi
Netmeds pe 21662.28 ka payment Slice card se,21662.28,healthcare,upi,slice,slice,hinglish
maintenance recharge for 3819 using card from Jupiter,3819,utilities,upi,jupiter,jupiter,ocr_upi
"Rahul owes me 3727 for lunch, paid via cash",3727,friends,cash,,,english
Medicine from PharmEasy 22166 on Niyo,22166,healthcare,upi,niyo,niyo,ocr_receipt
SonyLIV ke liye 2029 ka recharge from with Mastercard,2029,entertainment,card,,,voice
Recharge for wifi bill 1709 via credit card,1709,utilities,upi,cred,fi,ocr_receipt
paid 33971 for monthly sovereign gold bond from RBL account,33971,investment,unknown,,rbl,voice
4835 for credit card EMI paid from Union Bank,4835,emi,upi,cred,union bank,hinglish
Dinner bill 2432.40 from Zepto Visa,2432.40,food,card,,,ocr_receipt
Steam monthly 796 wala plan activate cash se,796,entertainment,cash,,,voice
Paid 36199 to RBL for bike loan EMI by credit card,36199,emi,upi,cred,rbl,ocr_receipt
Sent 925.80 for Ola via debit card from SBI.,925.80,travel,card,,sbi,english
Payment of 14190.70 to auto successful on cash,14190.70,travel,cash,,,ocr_upi
netmeds ka order 10929 upi se clear kardia,10929,healthcare,unknown,,,voice
15332 Nykaa ko diya cash se,15332,shopping,cash,,,voice
car loan EMI 26159 paid via debit card from Bandhan Bank,26159,emi,card,,bandhan,ocr_receipt
MakeMyTrip for 7076 using cash,7076,travel,cash,,,voice
course ka payment 23286 CRED se kar diya,23286,education,upi,cred,,voice
Myntra 8006 done through Slice,8006,shopping,upi,slice,slice,english
2187 for home loan EMI through cash,2187,emi,cash,,,english
BookMyShow ke live concert ke liye 1029 pay kiye cash se,1029,entertainment,cash,,,hinglish
bhai Jio recharge de diya 3124 wala PayTM se,3124,utilities,upi,paytm,,voice
Reliance Digital se liya saman 24247 ka cash pay,24247,shopping,cash,,,voice
renewed BookMyShow for 127 rupees used cash,127,entertainment,cash,,,voice
15987 ka home loan EMI bhej diya card se,15987,emi,card,,,hinglish
Dinner share 2213.31 to Priya cash,2213.31,friends,cash,,,ocr_receipt
39970 gone for EMI,39970,emi,unknown,,,english
i just did BookMyShow subscription for 1239 through niyo,1239,entertainment,upi,niyo,niyo,voice
Allen coaching course ke liye 17557 Mastercard kiya,17557,education,card,,,voice
IndiGo ki booking karne pe 5943 lag gaye jupiter se,5943,travel,upi,jupiter,jupiter,hinglish
aaj school fees ke liye 32209 spend kiya cash se,32209,education,cash,,,voice
Sneha recharge of 908 via cash.,908,friends,cash,,,ocr_upi
HP petrol toll charge 13453 cash,13453,travel,cash,,,ocr_receipt
Cash payment of 10689 at dentist,10689,healthcare,cash,,,ocr_upi
4950 for DTH recharge using Slice card,4950,utilities,upi,slice,slice,english
INOX bill paid 499 bhim,499,entertainment,upi,bhim,,ocr_upi
Behrouz 188 UPI phonepe,188,food,upi,phonepe,,ocr_receipt
aaj Zepto pe order kiya 864 Google Pay se,864,food,upi,gpay,,voice
credit card use karke car loan EMI ka 27797.32 dedo,27797.32,emi,upi,cred,,hinglish
Sneha ko 4453 bheje Canara ke through,4453,friends,unknown,,canara,hinglish
gas bill bill 3411.76 paid with cash,3411.76,utilities,cash,,,ocr_receipt
HP petrol se 14618 ka bill debit card se clear,14618,travel,card,,,ocr_upi
Sent 22006 for car loan EMI to Jupiter via bhim,22006,emi,upi,bhim,jupiter,english
EMI ka bill 31783 clear kiya debit card ke through,31783,emi,card,,,voice
PPF ka payment 2031 de diya cash se,2031,investment,cash,,,hinglish
177 paid via GPay for roommate.,177,friends,upi,gpay,,ocr_upi
metro ride fare 240 GPay,240,travel,upi,gpay,,ocr_receipt
Bewakoof ke liye 2218 ka payment jupiter se kiya,2218,shopping,upi,jupiter,jupiter,english
Flipkart pe 29270 ka payment credit card se,29270,shopping,upi,cred,,ocr_upi
installment ka 9827 Mastercard se diya,9827,emi,card,,,hinglish
mobile recharge payment 51 Jupiter,51,utilities,upi,jupiter,jupiter,english
gpay - 504 paid to concert,504,entertainment,upi,gpay,,ocr_upi
"roommate paid me back 5740.82 for the concert, got it in PNB via CRED",5740.82,friends,upi,cred,pnb,english
Neha ko 7966.23 bheje Yes Bank ke through,7966.23,friends,unknown,,yes bank,hinglish
Payment of 1096.85 to auto successful on Visa,1096.85,travel,card,,,ocr_upi
fees subscription renewed 59884 via cash,59884,education,cash,,,english
1781.99 for Apple Music via slice from Bandhan,1781.99,entertainment,upi,slice,bandhan,english
Hospital admission charges 19737.47 by slice.,19737.47,healthcare,upi,slice,slice,english
64.89 paid via niyo for Ananya.,64.89,friends,upi,niyo,niyo,ocr_upi
Booked tickets on Steam for 756.04 using card,756.04,entertainment,card,,,english
bhim ke through Myntra ko 26301.19 diya,26301.19,shopping,upi,bhim,,hinglish
"Uber ne 4542.12 ka ride liya, payment credit card se",4542.12,travel,upi,cred,,hinglish
transferred 27240 to index fund from Niyo,27240,investment,upi,niyo,niyo,voice
Ajio shopping ke liye 4562 ka payment debit card se,4562,shopping,card,,,hinglish
Priya for movie tickets 298 Niyo,298,friends,upi,niyo,niyo,ocr_receipt
Paytm ke through Ajio ko 26379 diya,26379,shopping,upi,paytm,,hinglish
aaj car loan EMI ka 12115 bheja Visa kar ke,12115,emi,card,,,voice
crypto monthly contribution of 14909 by Slice.,14909,investment,upi,slice,slice,english
niyo to physio for 11912.,11912,healthcare,upi,niyo,niyo,english
31736 ki stocks ki purchase Phone Pe se,31736,investment,upi,phonepe,,hinglish
Paid lab test 7342.77 in cash.,7342.77,healthcare,cash,,,english
Reliance Digital purchase for 5493.47 using card,5493.47,shopping,card,,,ocr_upi
"fees ko 9971 bheje, cash diya",9971,education,cash,,,hinglish
exam fee coaching ka advance 45747.97 dedo,45747.97,education,unknown,,,hinglish
PharmEasy bill of 13098 on slice.,13098,healthcare,upi,slice,slice,english
aaj INOX movie for 1473.27 on BHIM from Niyo,1473.27,entertainment,upi,bhim,niyo,voice
"DTH recharge ke liye cash diya 2539 ki, baad me card se adjust karunga",2539,utilities,card,,,hinglish
