text,amount,category,payment_method,location,notes
Messy outlier tx 123,"1,000",error,csh,,EDA test row
Electronics shopping INR 16158,16158,shopping,card,,
Fixed deposit investment INR 9520,9520,investment,card,,
Library fee INR 18561,18561,education,upi,,
credit card emi EMI 6411 rupay kat gaye card se,6411,emi,card,,
ola cab ki ticket 18152 rupaye me book kia card se,18152,travel,card,,
Online course subscription INR 38439,38439,education,card,,
Concert ticket INR 48592,48592,entertainment,upi,,
5169 rupaye ka medical test charges bill aaya card se pay kya,5169,healthcare,card,,
flight ticket booking ka kiraya 14952 rupay diye upi se,14952,travel,upi,,
Mutual fund SIP INR 46113,46113,investment,card,,
uber ride ka kiraya 2106 rupye diyee cash se,2106,travel,cash,,
Messy outlier tx paypal,,unknown,ccard,123,
College fees payment INR 45753,45753,education,card,,
31248 rupay kharcha kiyaa movie ticket booking pe upi se,31248,entertainment,upi,,
Fixed deposit investment INR 43713,43713,investment,upi,,
pizza delivery me 48825 rupye ka khana khaaya upi se,48825,food,upi,,
hotel booking ka kiraya 2655 rupaiye die upi se,2655,travel,upi,,
Netflix subscription INR 26178,26178,entertainment,cash,,
netflix subscription ka ticket 44887 rs me liya cash se,44887,entertainment,cash,,
aaj ppf contribution me 41050 rupaiye lagaye cash se,41050,investment,cash,,
college fees payment ka course 20592 rupye me lia cash se pay kia,20592,education,cash,,
Gas bill payment INR 43655,43655,utilities,upi,,
Water bill INR 37144,37144,utilities,cash,,
zomato dinner ka khana 29492 rupaiye me aaya cash se die,29492,food,cash,,
1632 rupye kharchaa kia concert ticket pe card se,1632,entertainment,card,,
Flipkart order INR 25794,25794,shopping,card,,
Electricity bill payment INR 14107,14107,utilities,cash,,
exam fee ki fees 26476 rupye cash se bharra,26476,education,cash,,
Pharmacy medicine purchase INR 9602,9602,healthcare,cash,,
aaj water bill ka 25603 rupaiye ka bill cash se bharaa,25603,utilities,cash,,
null,NULL,error,bitcoin,,EDA test row
Game purchase INR 264,264,entertainment,cash,,
College fees payment INR 48851,48851,education,cash,,
pharmacy medicine purchase pe 3194 rupay kharcha hui davai pe card se,3194,healthcare,card,,
doctor ke yahan 21053 rupye lga card se diyee,21053,healthcare,card,,
aaj crypto investment me 2409 rupaiye lagaye cash se,2409,investment,cash,,
Flipkart order INR 48118,48118,shopping,cash,,
Flipkart order INR 7479,7479,shopping,upi,,
Pizza delivery INR 9140,9140,food,cash,,
24017 rupaye ka credit card emi installment cash se diy,24017,emi,cash,,
padhai ke liye online course subscription pe 15940 rupaye khrcha kya card se,15940,education,card,,
padhai ke liye exam fee pe 22135 rupay khrcha kiyaa cash se,22135,education,cash,,
PPF contribution INR 16625,16625,investment,card,,
concert ticket ka ticket 43764 rs. me liyaa cash se,43764,entertainment,cash,,
Pharmacy medicine purchase INR 6863,6863,healthcare,cash,,
Food court payment INR 35805,35805,food,card,,
loan ka personal loan installment 13688 rupaye card se pay kya,13688,emi,card,,
car loan emi EMI 16355 rupaye kat gaye upi se,16355,emi,upi,,
college fees payment ki fees 40818 rupye card se bharra,40818,education,card,,
"zomato dinner pe 9334 ka bill tha, cash se pay kya",9334,food,cash,,
Hospital bill INR 14208,14208,healthcare,cash,,
aaj ola cab liya 37530 rupay card se pay kiya,37530,travel,card,,
Car loan EMI INR 44877,44877,emi,upi,,
pharmacy medicine purchase pe 32661 rs. khrcha hui davai pe card se,32661,healthcare,card,,
11927 rs lagaa hotel booking me upi se diye,11927,travel,upi,,
flipkart order se 48118 rupaiye ka shopping kya cash se,48118,shopping,cash,,
aaj water bill ka 35771 rs ka bill upi se bhra,35771,utilities,upi,,
aaj train ticket irctc liya 22566 rupye upi se pay kia,22566,travel,upi,,
doctor ke yahan 49301 rs. lga cash se diy,49301,healthcare,cash,,
Electronics shopping INR 3182,3182,shopping,cash,,
40882 rs. stock purchase me daale upi se,40882,investment,upi,,
credit card emi EMI 46342 rupye kat gaye card se,46342,emi,card,,
flight ticket booking ki ticket 39555 rupye me book kiyaa card se,39555,travel,card,,
aaj stock purchase me 44652 rupye lagaye card se,44652,investment,card,,
PPF contribution INR 40197,40197,investment,upi,,
ola cab ka kiraya 12308 rs. diye cash se,12308,travel,cash,,
Movie ticket booking INR 17925,17925,entertainment,card,,
1557 rs khrcha kia netflix subscription pe card se,1557,entertainment,card,,
Credit card EMI INR 18302,18302,emi,upi,,
lunch at hotel me 25482 rupaye ka khana khayaa card se,25482,food,card,,
amazon purchase pe shopping kya 41134 rs kharchaa cash se,41134,shopping,cash,,
Mobile recharge INR 31776,31776,utilities,upi,,
Amazon purchase INR 23397,23397,shopping,upi,,
hospital bill me 35522 rupaye karcha hua cash se diye,35522,healthcare,cash,,
,"1,000",misc,bitcoin,NaN,
Internet recharge INR 1395,1395,utilities,upi,,
Electronics shopping INR 17441,17441,shopping,card,,
Water bill INR 48781,48781,utilities,card,,
Mobile recharge INR 17970,17970,utilities,cash,,
Internet recharge INR 23519,23519,utilities,card,,
aaj stock purchase me 32070 rs lagaye card se,32070,investment,card,,
online course subscription ki fees 2192 rs cash se bhra,2192,education,cash,,
Library fee INR 27216,27216,education,upi,,
<script>alert('xss')</script>,,blabla,,,
Mobile recharge INR 19748,19748,utilities,upi,,
37238 rupaye ka order diy online shopping payment pe upi se,37238,shopping,upi,,
"pizza delivery pe 9140 ka bill tha, cash se pay kia",9140,food,cash,,
Medical test charges INR 6837,6837,healthcare,upi,,
Amazon purchase INR 35995,35995,shopping,card,,
uber ride ka kiraya 48006 rupaiye diy cash se,48006,travel,cash,,
car loan emi EMI 4320 rupay kat gaye cash se,4320,emi,cash,,
gas bill payment recharge kya 9725 rupye upi se,9725,utilities,upi,,
mobile recharge recharge kiyaa 5785 rupaye cash se,5785,utilities,cash,,
Mobile recharge INR 4662,4662,utilities,upi,,
Mobile recharge INR 10247,10247,utilities,upi,,
pharmacy medicine purchase me 22644 rs. khrcha hua cash se die,22644,healthcare,cash,,
medical test charges me 6837 rupaiye khrcha hua upi se diyee,6837,healthcare,upi,,
pharmacy medicine purchase me 25971 rupye kharch hua cash se diy,25971,healthcare,cash,,
Bike loan EMI INR 22440,22440,emi,card,,
flipkart order se 42867 rupaye ka shopping kiyaa cash se,42867,shopping,cash,,
38929 rupaye ka order die flipkart order pe card se,38929,shopping,card,,
movie ticket booking ka subscription 17925 rupaiye card se renew kya,17925,entertainment,card,,
crypto investment ka SIP 24114 rs cash se bharra,24114,investment,cash,,
gas bill payment recharge kya 35993 rupay upi se,35993,utilities,upi,,
online shopping payment se 43835 rupaiye ka shopping kiya card se,43835,shopping,card,,
42220 rupay ka order die flipkart order pe card se,42220,shopping,card,,
College fees payment INR 31269,31269,education,card,,
library fee ki fees 30612 rs. card se bhra,30612,education,card,,
34012 rupye stock purchase me daale cash se,34012,investment,cash,,
Online shopping payment INR 34818,34818,shopping,upi,,
pharmacy medicine purchase me 15868 rupaiye kharcha hua cash se diye,15868,healthcare,cash,,
Hotel booking INR 32224,32224,travel,upi,,
mutual fund sip ka SIP 5423 rupay cash se bharra,5423,investment,cash,,
32447 rs ka credit card emi installment card se diye,32447,emi,card,,
concert ticket ka subscription 8400 rs. upi se renew kya,8400,entertainment,upi,,
mutual fund sip ka SIP 49507 rupaiye card se bharra,49507,investment,card,,
10058 rupaye ka water bill bill pay kya card se,10058,utilities,card,,
"pizza delivery pe 45435 ka bill tha, card se pay kya",45435,food,card,,
concert ticket ka subscription 7898 rs cash se renew kiyaa,7898,entertainment,cash,,
aaj mobile recharge ka 20130 rupay ka bill upi se bhara,20130,utilities,upi,,
Online course subscription INR 20705,20705,education,cash,,
Pharmacy medicine purchase INR 23938,23938,healthcare,cash,,
Mobile recharge INR 15729,15729,utilities,upi,,
doctor consultation pe 22665 rs. kharch hui davai pe card se,22665,healthcare,card,,
32797 rupaiye ka pharmacy medicine purchase bill aaya cash se pay kia,32797,healthcare,cash,,
food court payment me 3710 rs. ka khana khaya upi se,3710,food,upi,,
loan ka car loan emi 49475 rs cash se pay kiya,49475,emi,cash,,
Movie ticket booking INR 37647,37647,entertainment,card,,
Food court payment INR 14382,14382,food,upi,,
Credit card EMI INR 4236,4236,emi,cash,,
concert ticket dekha 46522 rupay laga cash se diyee,46522,entertainment,cash,,
padhai ke liye college fees payment pe 42660 rupay kharchaa kiya cash se,42660,education,cash,,
bike loan emi ki EMI 24571 rupye card se bhara,24571,emi,card,,
crypto investment ka SIP 29759 rupaye cash se bharra,29759,investment,cash,,
flight ticket booking ka kiraya 11610 rs diye cash se,11610,travel,cash,,
credit card emi ki EMI 38744 rupaiye cash se bhara,38744,emi,cash,,
crypto investment ka SIP 32439 rs upi se bhara,32439,investment,upi,,
game purchase dekha 34701 rs lagaa card se diy,34701,entertainment,card,,
25482 rupaiye karcha kya lunch at hotel pe card se,25482,food,card,,
Hotel booking INR 48576,48576,travel,card,,
25297 rupay ka doctor consultation bill aaya card se pay kiya,25297,healthcare,card,,
Online shopping payment INR 1586,1586,shopping,upi,,
19544 rs ka hospital bill bill aaya cash se pay kiya,19544,healthcare,cash,,
movie ticket booking ka subscription 20566 rupay card se renew kya,20566,entertainment,card,,
Restaurant bill INR 43619,43619,food,card,,
39432 rupye ka mobile recharge bill pay kiya upi se,39432,utilities,upi,,
flight ticket booking ki ticket 16186 rs me book kiyaa upi se,16186,travel,upi,,
Bus ticket INR 18752,18752,travel,cash,,
aaj ola cab liyaa 1590 rupye upi se pay kia,1590,travel,upi,,
aaj ppf contribution me 19898 rs. lagaye card se,19898,investment,card,,
just random text 123,NULL,error,csh,Unknown,EDA test row
Library fee INR 28565,28565,education,card,,
Internet recharge INR 48438,48438,utilities,cash,,
Electricity bill payment INR 41780,41780,utilities,card,,
Doctor consultation INR 18823,18823,healthcare,cash,,
library fee ki fees 28565 rs. card se bharra,28565,education,card,,
"swiggy order pe 19903 ka bill tha, upi se pay kya",19903,food,upi,,
PPF contribution INR 17397,17397,investment,card,,
20997 rupaiye kharcha kia cafe coffee pe card se,20997,food,card,,
Electronics shopping INR 18454,18454,shopping,cash,,
Train ticket IRCTC INR 43827,43827,travel,cash,,
credit card emi ki EMI 31518 rupaye cash se bhara,31518,emi,cash,,
43845 rs. lagaa bus ticket me cash se diy,43845,travel,cash,,
concert ticket ka ticket 1632 rs. me liya card se,1632,entertainment,card,,
personal loan installment EMI 24086 rupaye kat gaye cash se,24086,emi,cash,,
aaj electricity bill payment ka 44822 rupay ka bill cash se bharra,44822,utilities,cash,,
Uber ride INR 5669,5669,travel,card,,
Uber ride INR 16659,16659,travel,card,,
Credit card EMI INR 29705,29705,emi,card,,
Restaurant bill INR 30424,30424,food,upi,,
internet recharge recharge kia 48438 rs. cash se,48438,utilities,cash,,
32565 rupaye karcha kia cafe coffee pe upi se,32565,food,upi,,
netflix subscription ka subscription 5045 rupye card se renew kiyaa,5045,entertainment,card,,
library fee ki fees 26911 rs. upi se bhara,26911,education,upi,,
medical test charges pe 28567 rs. kharch hui davai pe upi se,28567,healthcare,upi,,
43344 rs. ka pharmacy medicine purchase bill aaya upi se pay kiyaa,43344,healthcare,upi,,
loan ka car loan emi 17303 rupay upi se pay kya,17303,emi,upi,,
loan ka bike loan emi 24571 rupaiye card se pay kiyaa,24571,emi,card,,
online shopping payment pe shopping kya 1407 rs kharcha upi se,1407,shopping,upi,,
Messy outlier tx bitcoin,"1,000",misc,,,
College fees payment INR 48826,48826,education,upi,,
Bike loan EMI INR 38119,38119,emi,cash,,
padhai ke liye exam fee pe 9484 rupaye kharch kia card se,9484,education,card,,
Ola cab INR 42023,42023,travel,upi,,
20244 rupaye khrcha kiya concert ticket pe cash se,20244,entertainment,cash,,
Uber ride INR 10666,10666,travel,upi,,
4771 rupaye ka order diy online shopping payment pe cash se,4771,shopping,cash,,
hotel booking ka kiraya 18691 rs. die card se,18691,travel,card,,
Car loan EMI INR 40946,40946,emi,upi,,
aaj uber ride liya 5669 rs card se pay kiya,5669,travel,card,,
College fees payment INR 14408,14408,education,card,,
Personal loan installment INR 12499,12499,emi,upi,,
Messy outlier tx bitcoin,,shopping_err,UPIID123,NaN,
padhai ke liye library fee pe 25353 rupye kharchaa kya cash se,25353,education,cash,,
flight ticket booking ki ticket 21855 rupay me book kia card se,21855,travel,card,,
Stock purchase INR 27004,27004,investment,cash,,
Movie ticket booking INR 27072,27072,entertainment,card,,
pharmacy medicine purchase me 30687 rupaiye karcha hua upi se die,30687,healthcare,upi,,
car loan emi ki EMI 17303 rupay upi se bharra,17303,emi,upi,,
Pharmacy medicine purchase INR 30687,30687,healthcare,upi,,
45363 rupaiye ka electricity bill payment bill pay kya card se,45363,utilities,card,,
Messy outlier tx bitcoin,NULL,misc,123,,
aaj zomato dinner se khana order kiyaa 15780 rupay card se die,15780,food,card,,
Stock purchase INR 23014,23014,investment,upi,,
mutual fund sip me 49755 rupaye invest kiyaa upi se,49755,investment,upi,,
electricity bill payment ka bill 19204 rupye card se bhra,19204,utilities,card,,
medical test charges pe 2009 rs. kharchaa hui davai pe cash se,2009,healthcare,cash,,
Car loan EMI INR 4320,4320,emi,cash,,
Amazon purchase INR 257,257,shopping,card,,
library fee ki fees 31424 rupaiye card se bharaa,31424,education,card,,
gas bill payment recharge kya 16348 rs cash se,16348,utilities,cash,,
Stock purchase INR 30481,30481,investment,card,,
40804 rs die college fees payment ke liye card se,40804,education,card,,
18328 rupaye diyee college fees payment ke liye card se,18328,education,card,,
doctor consultation me 19941 rupay kharchaa hua upi se diy,19941,healthcare,upi,,
PPF contribution INR 19898,19898,investment,card,,
45125 rs. ka internet recharge bill pay kia upi se,45125,utilities,upi,,
Internet recharge INR 18016,18016,utilities,card,,
Game purchase INR 24221,24221,entertainment,upi,,
Pharmacy medicine purchase INR 8723,8723,healthcare,card,,
46401 rupay ka water bill bill pay kiyaa upi se,46401,utilities,upi,,
Gas bill payment INR 9725,9725,utilities,upi,,
netflix subscription dekha 34990 rupaye lgaa card se die,34990,entertainment,card,,
gas bill payment recharge kiyaa 25017 rupaiye cash se,25017,utilities,cash,,
34820 rupaye ka bike loan emi installment cash se diyee,34820,emi,cash,,
exam fee ka course 39733 rupay me lya cash se pay kiya,39733,education,cash,,
Home loan EMI INR 5257,5257,emi,upi,,
Electronics shopping INR 18715,18715,shopping,upi,,
null,-100,misc,csh,,
Amazon purchase INR 44040,44040,shopping,upi,,
Car loan EMI INR 26884,26884,emi,cash,,
Home loan EMI INR 15972,15972,emi,card,,
movie ticket booking dekha 37647 rupye lagaa card se die,37647,entertainment,card,,
aaj cafe coffee se khana order kia 11491 rs upi se diye,11491,food,upi,,
39818 rupaiye ppf contribution me daale card se,39818,investment,card,,
Hospital bill INR 24208,24208,healthcare,card,,
Fixed deposit investment INR 24075,24075,investment,card,,
loan ka bike loan emi 21129 rs card se pay kiyaa,21129,emi,card,,
doctor ke yahan 27508 rupay lagaa cash se diy,27508,healthcare,cash,,
37180 rupay ka medical test charges bill aaya upi se pay kiyaa,37180,healthcare,upi,,
home loan emi ki EMI 15972 rupaiye card se bharra,15972,emi,card,,
online shopping payment se 23220 rupaiye ka shopping kya upi se,23220,shopping,upi,,
41264 rupye ka hospital bill bill aaya card se pay kia,41264,healthcare,card,,
Ola cab INR 28620,28620,travel,cash,,
personal loan installment EMI 10558 rs. kat gaye cash se,10558,emi,cash,,
Netflix subscription INR 32583,32583,entertainment,upi,,
Mobile recharge INR 24747,24747,utilities,card,,
Mobile recharge INR 25505,25505,utilities,card,,
3536 rupye ka order diyee online shopping payment pe upi se,3536,shopping,upi,,
loan ka credit card emi 16906 rupye upi se pay kya,16906,emi,upi,,
aaj fixed deposit investment me 20093 rs lagaye upi se,20093,investment,upi,,
aaj pizza delivery se khana order kiya 18590 rs. cash se diye,18590,food,cash,,
Pizza delivery INR 931,931,food,card,,
bus ticket ka kiraya 20140 rs diy card se,20140,travel,card,,
concert ticket dekha 41654 rs lagaa cash se diyee,41654,entertainment,cash,,
Restaurant bill INR 41436,41436,food,upi,,
doctor ke yahan 24208 rupaye lgaa card se die,24208,healthcare,card,,
zomato dinner me 28593 rupay ka khana khaya card se,28593,food,card,,
Flipkart order INR 1411,1411,shopping,card,,
Electronics shopping INR 28634,28634,shopping,cash,,
gas bill payment recharge kiya 43655 rupay upi se,43655,utilities,upi,,
Flight ticket booking INR 14952,14952,travel,upi,,
food court payment ka khana 23342 rupaye me aaya cash se diy,23342,food,cash,,
Netflix subscription INR 33127,33127,entertainment,card,,
PPF contribution INR 36583,36583,investment,upi,,
Library fee INR 5912,5912,education,upi,,
cafe coffee me 41213 rupye ka khana khaya cash se,41213,food,cash,,
electronics shopping pe shopping kia 12276 rupaiye khrcha cash se,12276,shopping,cash,,
5430 rs. laga uber ride me cash se diyee,5430,travel,cash,,
13099 rs. ka home loan emi installment upi se diyee,13099,emi,upi,,
ola cab ka kiraya 49163 rupaiye diyee upi se,49163,travel,upi,,
pizza delivery me 37644 rs. ka khana khya cash se,37644,food,cash,,
6157 rupaye ka car loan emi installment card se diye,6157,emi,card,,
Uber ride INR 26497,26497,travel,card,,
aaj hotel booking lya 45855 rupay cash se pay kya,45855,travel,cash,,
Movie ticket booking INR 30807,30807,entertainment,card,,
game purchase ka ticket 13458 rs me liya cash se,13458,entertainment,cash,,
Electronics shopping INR 44640,44640,shopping,cash,,
aaj ppf contribution me 39818 rupay lagaye card se,39818,investment,card,,
6585 rs khrcha kya movie ticket booking pe cash se,6585,entertainment,cash,,
48115 rs lgaa flight ticket booking me card se die,48115,travel,card,,
Lunch at hotel INR 12649,12649,food,upi,,
ppf contribution ka SIP 47974 rupay card se bharaa,47974,investment,card,,
Electricity bill payment INR 45363,45363,utilities,card,,
concert ticket dekha 27551 rs. lgaa cash se diy,27551,entertainment,cash,,
stock purchase ka SIP 1123 rupaye card se bhra,1123,investment,card,,
electricity bill payment recharge kya 45479 rupaiye upi se,45479,utilities,upi,,
movie ticket booking ka subscription 30807 rupay card se renew kiya,30807,entertainment,card,,
!@#$%^&*(),,blabla,csh,,
ppf contribution me 48667 rs invest kia card se,48667,investment,card,,
Messy outlier tx 123,-5000,blabla,123,,
Pizza delivery INR 12825,12825,food,upi,,
online online shopping payment se 49061 ka saman liyaa upi se pay kiya,49061,shopping,upi,,
hotel booking ka kiraya 12291 rupye diy cash se,12291,travel,cash,,
swiggy order me 10758 rs ka khana khayaa card se,10758,food,card,,
Concert ticket INR 41437,41437,entertainment,cash,,
concert ticket ka subscription 3974 rupye cash se renew kiyaa,3974,entertainment,cash,,
Exam fee INR 26476,26476,education,cash,,
loan ka credit card emi 24017 rs cash se pay kia,24017,emi,cash,,
36178 rs. lagaa flight ticket booking me cash se diy,36178,travel,cash,,
concert ticket ka ticket 49645 rs me lia card se,49645,entertainment,card,,
PPF contribution INR 43053,43053,investment,card,,
Flipkart order INR 14692,14692,shopping,cash,,
restaurant bill me 30424 rupye ka khana khya upi se,30424,food,upi,,
College fees payment INR 47985,47985,education,cash,,
17345 rupay ka pharmacy medicine purchase bill aaya card se pay kiyaa,17345,healthcare,card,,
stock purchase ka SIP 47557 rupye card se bharra,47557,investment,card,,
Personal loan installment INR 29995,29995,emi,upi,,
Food court payment INR 7932,7932,food,cash,,
doctor ke yahan 32932 rs. lagaa card se diyee,32932,healthcare,card,,
concert ticket ka ticket 35360 rs me liyaa cash se,35360,entertainment,cash,,
Stock purchase INR 16129,16129,investment,card,,
Pizza delivery INR 6943,6943,food,upi,,
Car loan EMI INR 20206,20206,emi,cash,,
2149 rupaye fixed deposit investment me daale card se,2149,investment,card,,
PPF contribution INR 42510,42510,investment,card,,
crypto investment ka SIP 23866 rs. upi se bharaa,23866,investment,upi,,
30807 rupye kharch kia movie ticket booking pe card se,30807,entertainment,card,,
Flipkart order INR 38929,38929,shopping,card,,
Electricity bill payment INR 22344,22344,utilities,cash,,
college fees payment ki fees 34382 rupaiye upi se bharra,34382,education,upi,,
stock purchase me 21427 rs. invest kia card se,21427,investment,card,,
Mobile recharge INR 29319,29319,utilities,cash,,
Flipkart order INR 22995,22995,shopping,cash,,
Gas bill payment INR 22211,22211,utilities,card,,
Movie ticket booking INR 16172,16172,entertainment,upi,,
Electricity bill payment INR 12018,12018,utilities,cash,,
Online shopping payment INR 49061,49061,shopping,upi,,
aaj food court payment se khana order kiya 3926 rupaiye cash se diye,3926,food,cash,,
Mobile recharge INR 21746,21746,utilities,card,,
doctor ke yahan 4436 rupye lga card se die,4436,healthcare,card,,
home loan emi ki EMI 3558 rupaiye upi se bharra,3558,emi,upi,,
Library fee INR 38387,38387,education,cash,,
online amazon purchase se 23397 ka saman lia upi se pay kiya,23397,shopping,upi,,
aaj electricity bill payment ka 20582 rupye ka bill cash se bharaa,20582,utilities,cash,,
aaj stock purchase me 30164 rs lagaye card se,30164,investment,card,,
Mobile recharge INR 41014,41014,utilities,upi,,
aaj food court payment se khana order kya 15072 rs cash se die,15072,food,cash,,
Movie ticket booking INR 774,774,entertainment,cash,,
Messy outlier tx UPIID123,"1,000",misc,paypal,Mumbai,
credit card emi ki EMI 13425 rupaye upi se bhara,13425,emi,upi,,
Mutual fund SIP INR 41777,41777,investment,upi,,
Medical test charges INR 25038,25038,healthcare,upi,,
Library fee INR 29029,29029,education,cash,,
Messy outlier tx paypal,0,blabla,paypal,,
electronics shopping se 22046 rupye ka shopping kiya card se,22046,shopping,card,,
exam fee ki fees 7111 rupay card se bharra,7111,education,card,,
drop table users;,,blabla,paypal,,
swiggy order me 3507 rs. ka khana khaaya card se,3507,food,card,,
Fixed deposit investment INR 4831,4831,investment,upi,,
electricity bill payment recharge kiyaa 41780 rupay card se,41780,utilities,card,,
PPF contribution INR 37359,37359,investment,upi,,
medical test charges pe 34459 rupaiye kharch hui davai pe cash se,34459,healthcare,cash,,
"zomato dinner pe 25015 ka bill tha, upi se pay kya",25015,food,upi,,
doctor ke yahan 18823 rs. lga cash se diye,18823,healthcare,cash,,
ola cab ki ticket 6168 rupaiye me book kiyaa cash se,6168,travel,cash,,
Train ticket IRCTC INR 32888,32888,travel,cash,,
Online course subscription INR 22548,22548,education,upi,,
26745 rs ka electricity bill payment bill pay kiya upi se,26745,utilities,upi,,
16586 rupaye crypto investment me daale upi se,16586,investment,upi,,
credit card emi ki EMI 49756 rs. card se bharra,49756,emi,card,,
Library fee INR 29140,29140,education,cash,,
Doctor consultation INR 14903,14903,healthcare,upi,,
21449 rupay lagaa uber ride me upi se diye,21449,travel,upi,,
padhai ke liye library fee pe 34386 rs. khrcha kiyaa upi se,34386,education,upi,,
Bus ticket INR 5976,5976,travel,card,,
cafe coffee me 47177 rupaye ka khana khaya cash se,47177,food,cash,,
bike loan emi EMI 9579 rupaye kat gaye card se,9579,emi,card,,
Hotel booking INR 17249,17249,travel,cash,,
bike loan emi EMI 27133 rs kat gaye card se,27133,emi,card,,
Clothing store bill INR 18986,18986,shopping,cash,,
electricity bill payment ka bill 22313 rs upi se bharaa,22313,utilities,upi,,
Medical test charges INR 2009,2009,healthcare,cash,,
concert ticket ka ticket 36543 rupay me liyaa upi se,36543,entertainment,upi,,
doctor ke yahan 1640 rs lga upi se diy,1640,healthcare,upi,,
Messy outlier tx 123,0,blabla,,,
34162 rupaye ka order diyee flipkart order pe card se,34162,shopping,card,,
Restaurant bill INR 47710,47710,food,card,,
Lunch at hotel INR 25482,25482,food,card,,
college fees payment ka course 12066 rs me liyaa upi se pay kiya,12066,education,upi,,
padhai ke liye library fee pe 44452 rupaiye kharchaa kiya card se,44452,education,card,,
ppf contribution me 45976 rupaiye invest kia card se,45976,investment,card,,
Concert ticket INR 7898,7898,entertainment,cash,,
Pharmacy medicine purchase INR 22871,22871,healthcare,card,,
Amazon purchase INR 14233,14233,shopping,upi,,
Messy outlier tx ccard,,misc,123,,
16147 rs die exam fee ke liye card se,16147,education,card,,
35323 rupay ka mobile recharge bill pay kiya cash se,35323,utilities,cash,,
home loan emi EMI 33306 rupaye kat gaye cash se,33306,emi,cash,,
aaj ola cab lya 42023 rs. upi se pay kya,42023,travel,upi,,
aaj mutual fund sip me 19084 rs lagaye card se,19084,investment,card,,
Stock purchase INR 44652,44652,investment,card,,
restaurant bill ka khana 30530 rupye me aaya upi se diye,30530,food,upi,,
mobile recharge recharge kya 29319 rs. cash se,29319,utilities,cash,,
hotel booking ka kiraya 8043 rs. diyee card se,8043,travel,card,,
Ola cab INR 9983,9983,travel,card,,
Home loan EMI INR 2780,2780,emi,upi,,
22135 rupaiye diy exam fee ke liye cash se,22135,education,cash,,
33524 rupaiye kharcha kiyaa game purchase pe cash se,33524,entertainment,cash,,
47557 rupay stock purchase me daale card se,47557,investment,card,,
aaj electricity bill payment ka 37326 rupye ka bill cash se bharra,37326,utilities,cash,,
Food court payment INR 15072,15072,food,cash,,
exam fee ki fees 13464 rs. card se bharaa,13464,education,card,,
Concert ticket INR 32308,32308,entertainment,cash,,
aaj bus ticket lya 18752 rupaiye cash se pay kiya,18752,travel,cash,,
cafe coffee me 48843 rs ka khana khayaa card se,48843,food,card,,
game purchase dekha 13458 rupay lga cash se diyee,13458,entertainment,cash,,
flipkart order pe shopping kiya 2659 rs kharch cash se,2659,shopping,cash,,
Netflix subscription INR 44887,44887,entertainment,cash,,
Mutual fund SIP INR 25033,25033,investment,card,,
Water bill INR 39239,39239,utilities,cash,,
Gas bill payment INR 16348,16348,utilities,cash,,
Mutual fund SIP INR 42304,42304,investment,cash,,
Hospital bill INR 16643,16643,healthcare,card,,
PPF contribution INR 13598,13598,investment,upi,,
fixed deposit investment me 41097 rs invest kiyaa card se,41097,investment,card,,
padhai ke liye exam fee pe 34963 rupye karcha kiya upi se,34963,education,upi,,
doctor consultation me 33391 rupye khrcha hua card se die,33391,healthcare,card,,
PPF contribution INR 1405,1405,investment,card,,
18561 rupaiye diyee library fee ke liye upi se,18561,education,upi,,
Game purchase INR 2809,2809,entertainment,card,,
Messy outlier tx 123,-100,misc,unknown,,
Pharmacy medicine purchase INR 3194,3194,healthcare,card,,
mutual fund sip ka SIP 4992 rupaye upi se bhra,4992,investment,upi,,
car loan emi EMI 40752 rupaye kat gaye card se,40752,emi,card,,
20350 rupaiye khrcha kya zomato dinner pe upi se,20350,food,upi,,
!@#$%^&*(),,unknown,csh,,
exam fee ki fees 39380 rs. upi se bhara,39380,education,upi,,
Hotel booking INR 16771,16771,travel,cash,,
ppf contribution me 16625 rupaiye invest kia card se,16625,investment,card,,
online electronics shopping se 45288 ka saman liyaa card se pay kya,45288,shopping,card,,
college fees payment ka course 14408 rs me liya card se pay kia,14408,education,card,,
online flipkart order se 22995 ka saman liya cash se pay kya,22995,shopping,cash,,
Home loan EMI INR 30192,30192,emi,card,,
34453 rupay laga ola cab me cash se diyee,34453,travel,cash,,
Clothing store bill INR 33641,33641,shopping,cash,,
Mutual fund SIP INR 5423,5423,investment,cash,,
41213 rupaiye karcha kiyaa cafe coffee pe cash se,41213,food,cash,,
netflix subscription ka subscription 10098 rupye upi se renew kiya,10098,entertainment,upi,,
23890 rupaye ka order diy flipkart order pe card se,23890,shopping,card,,
test transaction do not process,99999999,shopping_err,bitcoin,,EDA test row
Doctor consultation INR 27196,27196,healthcare,card,,
cafe coffee me 4397 rupaye ka khana khaya cash se,4397,food,cash,,
Home loan EMI INR 186,186,emi,cash,,
45737 rupaye diyee exam fee ke liye cash se,45737,education,cash,,
game purchase ka ticket 9502 rs me liyaa card se,9502,entertainment,card,,
Water bill INR 35771,35771,utilities,upi,,
exam fee ki fees 43627 rupaiye card se bharra,43627,education,card,,
Exam fee INR 39733,39733,education,cash,,
Hospital bill INR 45663,45663,healthcare,card,,
!@#$%^&*(),-5000,,bitcoin,,
movie ticket booking ka ticket 27072 rupay me liyaa card se,27072,entertainment,card,,
Restaurant bill INR 25265,25265,food,upi,,
Car loan EMI INR 16355,16355,emi,upi,,
